Match_ID,Match_Day,Date,Time,Home_Team,Score_Home,Away_Team,Score_Away
81182,30,Unknown Date,Unknown Time,Arsenal,4,Blackburn,0
81183,30,Unknown Date,Unknown Time,Bolton,1,Fulham,3
81184,30,Unknown Date,Unknown Time,Everton,3,Stoke City,1
81185,30,Unknown Date,Unknown Time,Hull City,1,Newcastle,1
81186,30,Unknown Date,Unknown Time,Middlesbrough,1,Portsmouth,1
81187,30,Unknown Date,Unknown Time,Sunderland,1,Wigan,2
81188,30,Unknown Date,Unknown Time,Chelsea,1,Man City,0
81189,30,Unknown Date,Unknown Time,Aston Villa,1,Tottenham,2
81190,30,Unknown Date,Unknown Time,West Ham,0,West Brom,0
81191,31,Unknown Date,Unknown Time,Portsmouth,2,Everton,1
81192,31,Unknown Date,Unknown Time,Blackburn,1,West Ham,1
81193,31,Unknown Date,Unknown Time,Fulham,2,Man Utd,0
81194,31,Unknown Date,Unknown Time,Stoke City,1,Middlesbrough,0
81195,31,Unknown Date,Unknown Time,West Brom,1,Bolton,1
81196,31,Unknown Date,Unknown Time,Tottenham,1,Chelsea,0
81197,31,Unknown Date,Unknown Time,Newcastle,1,Arsenal,3
81198,31,Unknown Date,Unknown Time,Wigan,1,Hull City,0
81199,31,Unknown Date,Unknown Time,Man City,1,Sunderland,0
81200,31,Unknown Date,Unknown Time,Liverpool,5,Aston Villa,0
81201,32,Unknown Date,Unknown Time,Blackburn,2,Tottenham,1
81202,32,Unknown Date,Unknown Time,Arsenal,2,Man City,0
81203,32,Unknown Date,Unknown Time,Bolton,4,Middlesbrough,1
81204,32,Unknown Date,Unknown Time,Hull City,0,Portsmouth,0
81205,32,Unknown Date,Unknown Time,Newcastle,0,Chelsea,2
81206,32,Unknown Date,Unknown Time,West Brom,0,Stoke City,2
81207,32,Unknown Date,Unknown Time,West Ham,2,Sunderland,0
81208,32,Unknown Date,Unknown Time,Fulham,0,Liverpool,1
81209,32,Unknown Date,Unknown Time,Everton,4,Wigan,0
81210,32,Unknown Date,Unknown Time,Man Utd,3,Aston Villa,2
81211,33,Unknown Date,Unknown Time,Liverpool,4,Blackburn,0
81212,33,Unknown Date,Unknown Time,Chelsea,4,Bolton,3
81213,33,Unknown Date,Unknown Time,Middlesbrough,3,Hull City,1
81214,33,Unknown Date,Unknown Time,Portsmouth,2,West Brom,2
81215,33,Unknown Date,Unknown Time,Sunderland,1,Man Utd,2
81216,33,Unknown Date,Unknown Time,Tottenham,1,West Ham,0
81217,33,Unknown Date,Unknown Time,Wigan,1,Arsenal,4
81218,33,Unknown Date,Unknown Time,Stoke City,1,Newcastle,1
81219,33,Unknown Date,Unknown Time,Aston Villa,3,Everton,3
81220,33,Unknown Date,Unknown Time,Man City,1,Fulham,3
81221,34,Unknown Date,Unknown Time,Aston Villa,1,West Ham,1
81222,34,Unknown Date,Unknown Time,Middlesbrough,0,Fulham,0
81223,34,Unknown Date,Unknown Time,Portsmouth,1,Bolton,0
81224,34,Unknown Date,Unknown Time,Stoke City,1,Blackburn,0
81225,34,Unknown Date,Unknown Time,Sunderland,1,Hull City,0
81226,34,Unknown Date,Unknown Time,Tottenham,1,Newcastle,0
81227,34,Unknown Date,Unknown Time,Man City,4,West Brom,2
81228,34,Unknown Date,Unknown Time,Liverpool,4,Arsenal,4
81229,34,Unknown Date,Unknown Time,Chelsea,0,Everton,0
81230,34,Unknown Date,Unknown Time,Wigan,1,Man Utd,2
81231,35,Unknown Date,Unknown Time,Bolton,1,Aston Villa,1
81232,35,Unknown Date,Unknown Time,Everton,1,Man City,2
81233,35,Unknown Date,Unknown Time,Fulham,1,Stoke City,0
81234,35,Unknown Date,Unknown Time,Hull City,1,Liverpool,3
81235,35,Unknown Date,Unknown Time,West Brom,3,Sunderland,0
81236,35,Unknown Date,Unknown Time,West Ham,0,Chelsea,1
81237,35,Unknown Date,Unknown Time,Man Utd,5,Tottenham,2
81238,35,Unknown Date,Unknown Time,Arsenal,2,Middlesbrough,0
81239,35,Unknown Date,Unknown Time,Blackburn,2,Wigan,0
81240,35,Unknown Date,Unknown Time,Newcastle,0,Portsmouth,0
81241,36,Unknown Date,Unknown Time,Middlesbrough,0,Man Utd,2
81242,36,Unknown Date,Unknown Time,Chelsea,3,Fulham,1
81243,36,Unknown Date,Unknown Time,Man City,3,Blackburn,1
81244,36,Unknown Date,Unknown Time,Portsmouth,0,Arsenal,3
81245,36,Unknown Date,Unknown Time,Stoke City,0,West Ham,1
81246,36,Unknown Date,Unknown Time,Tottenham,1,West Brom,0
81247,36,Unknown Date,Unknown Time,Wigan,0,Bolton,0
81248,36,Unknown Date,Unknown Time,Liverpool,3,Newcastle,0
81249,36,Unknown Date,Unknown Time,Sunderland,0,Everton,2
81250,36,Unknown Date,Unknown Time,Aston Villa,1,Hull City,0
81251,37,Unknown Date,Unknown Time,Blackburn,2,Portsmouth,0
81252,37,Unknown Date,Unknown Time,Bolton,0,Sunderland,0
81253,37,Unknown Date,Unknown Time,Everton,0,Tottenham,0
81254,37,Unknown Date,Unknown Time,Fulham,3,Aston Villa,1
81255,37,Unknown Date,Unknown Time,Hull City,1,Stoke City,2
81256,37,Unknown Date,Unknown Time,West Brom,3,Wigan,1
81257,37,Unknown Date,Unknown Time,West Ham,0,Liverpool,3
81258,37,Unknown Date,Unknown Time,Man Utd,2,Man City,0
81259,37,Unknown Date,Unknown Time,Arsenal,1,Chelsea,4
81260,37,Unknown Date,Unknown Time,Newcastle,3,Middlesbrough,1
81261,38,Unknown Date,Unknown Time,Man Utd,0,Arsenal,0
81262,38,Unknown Date,Unknown Time,Bolton,1,Hull City,1
81263,38,Unknown Date,Unknown Time,Everton,3,West Ham,1
81264,38,Unknown Date,Unknown Time,Middlesbrough,1,Aston Villa,1
81265,38,Unknown Date,Unknown Time,Newcastle,0,Fulham,1
81266,38,Unknown Date,Unknown Time,Stoke City,2,Wigan,0
81267,38,Unknown Date,Unknown Time,Tottenham,2,Man City,1
81268,38,Unknown Date,Unknown Time,West Brom,0,Liverpool,2
81269,38,Unknown Date,Unknown Time,Chelsea,2,Blackburn,0
81270,38,Unknown Date,Unknown Time,Portsmouth,3,Sunderland,1
81271,39,Unknown Date,Unknown Time,Arsenal,4,Stoke City,1
81272,39,Unknown Date,Unknown Time,Aston Villa,1,Newcastle,0
81273,39,Unknown Date,Unknown Time,Blackburn,0,West Brom,0
81274,39,Unknown Date,Unknown Time,Fulham,0,Everton,2
81275,39,Unknown Date,Unknown Time,Hull City,0,Man Utd,1
81276,39,Unknown Date,Unknown Time,Liverpool,3,Tottenham,1
81277,39,Unknown Date,Unknown Time,Man City,1,Bolton,0
81278,39,Unknown Date,Unknown Time,Sunderland,2,Chelsea,3
81279,39,Unknown Date,Unknown Time,West Ham,2,Middlesbrough,1
81280,39,Unknown Date,Unknown Time,Wigan,1,Portsmouth,0
91001,2,Unknown Date,Unknown Time,Chelsea,2,Hull City,1
91002,2,Unknown Date,Unknown Time,Aston Villa,0,Wigan,2
91003,2,Unknown Date,Unknown Time,Blackburn,0,Man City,2
91004,2,Unknown Date,Unknown Time,Bolton,0,Sunderland,1
91005,2,Unknown Date,Unknown Time,Portsmouth,0,Fulham,1
91006,2,Unknown Date,Unknown Time,Stoke City,2,Burnley,0
91007,2,Unknown Date,Unknown Time,Wolves,0,West Ham,2
91008,2,Unknown Date,Unknown Time,Everton,1,Arsenal,6
91009,2,Unknown Date,Unknown Time,Man Utd,1,Birmingham,0
91010,2,Unknown Date,Unknown Time,Tottenham,2,Liverpool,1
91011,3,Unknown Date,Unknown Time,Sunderland,1,Chelsea,3
91012,3,Unknown Date,Unknown Time,Wigan,0,Wolves,1
91013,3,Unknown Date,Unknown Time,Birmingham,1,Portsmouth,0
91014,3,Unknown Date,Unknown Time,Burnley,1,Man Utd,0
91015,3,Unknown Date,Unknown Time,Hull City,1,Tottenham,5
91016,3,Unknown Date,Unknown Time,Liverpool,4,Stoke City,0
91017,3,Unknown Date,Unknown Time,West Ham,2,Aston Villa,1
91018,3,Unknown Date,Unknown Time,Fulham,3,Blackburn,0
91019,3,Unknown Date,Unknown Time,Arsenal,4,Bolton,2
91020,3,Unknown Date,Unknown Time,Man City,0,Everton,2
91021,4,Unknown Date,Unknown Time,Arsenal,4,Portsmouth,1
91022,4,Unknown Date,Unknown Time,Birmingham,0,Stoke City,0
91023,4,Unknown Date,Unknown Time,Hull City,1,Bolton,0
91024,4,Unknown Date,Unknown Time,Man City,1,Wolves,0
91025,4,Unknown Date,Unknown Time,Sunderland,2,Blackburn,1
91026,4,Unknown Date,Unknown Time,Wigan,0,Man Utd,5
91027,4,Unknown Date,Unknown Time,West Ham,1,Tottenham,2
91028,4,Unknown Date,Unknown Time,Burnley,1,Everton,0
91029,4,Unknown Date,Unknown Time,Fulham,0,Chelsea,2
91030,4,Unknown Date,Unknown Time,Liverpool,1,Aston Villa,3
91031,5,Unknown Date,Unknown Time,Chelsea,3,Burnley,0
91032,5,Unknown Date,Unknown Time,Blackburn,0,West Ham,0
91033,5,Unknown Date,Unknown Time,Bolton,2,Liverpool,3
91034,5,Unknown Date,Unknown Time,Stoke City,1,Sunderland,0
91035,5,Unknown Date,Unknown Time,Tottenham,2,Birmingham,1
91036,5,Unknown Date,Unknown Time,Wolves,1,Hull City,1
91037,5,Unknown Date,Unknown Time,Man Utd,2,Arsenal,1
91038,5,Unknown Date,Unknown Time,Portsmouth,0,Man City,1
91039,5,Unknown Date,Unknown Time,Everton,2,Wigan,1
91040,5,Unknown Date,Unknown Time,Aston Villa,2,Fulham,0
91041,6,Unknown Date,Unknown Time,Blackburn,3,Wolves,1
91042,6,Unknown Date,Unknown Time,Liverpool,4,Burnley,0
91043,6,Unknown Date,Unknown Time,Man City,4,Arsenal,2
91044,6,Unknown Date,Unknown Time,Portsmouth,2,Bolton,3
91045,6,Unknown Date,Unknown Time,Stoke City,1,Chelsea,2
91046,6,Unknown Date,Unknown Time,Sunderland,4,Hull City,1
91047,6,Unknown Date,Unknown Time,Wigan,1,West Ham,0
91048,6,Unknown Date,Unknown Time,Tottenham,1,Man Utd,3
91049,6,Unknown Date,Unknown Time,Birmingham,0,Aston Villa,1
91050,6,Unknown Date,Unknown Time,Fulham,2,Everton,1
91051,7,Unknown Date,Unknown Time,Burnley,3,Sunderland,1
91052,7,Unknown Date,Unknown Time,Arsenal,4,Wigan,0
91053,7,Unknown Date,Unknown Time,Aston Villa,2,Portsmouth,0
91054,7,Unknown Date,Unknown Time,Bolton,1,Stoke City,1
91055,7,Unknown Date,Unknown Time,Hull City,0,Birmingham,1
91056,7,Unknown Date,Unknown Time,West Ham,2,Liverpool,3
91057,7,Unknown Date,Unknown Time,Man Utd,4,Man City,3
91058,7,Unknown Date,Unknown Time,Wolves,2,Fulham,1
91059,7,Unknown Date,Unknown Time,Everton,3,Blackburn,0
91060,7,Unknown Date,Unknown Time,Chelsea,3,Tottenham,0
91061,8,Unknown Date,Unknown Time,Portsmouth,0,Everton,1
91062,8,Unknown Date,Unknown Time,Birmingham,1,Bolton,2
91063,8,Unknown Date,Unknown Time,Blackburn,2,Aston Villa,1
91064,8,Unknown Date,Unknown Time,Liverpool,6,Hull City,1
91065,8,Unknown Date,Unknown Time,Stoke City,0,Man Utd,2
91066,8,Unknown Date,Unknown Time,Tottenham,5,Burnley,0
91067,8,Unknown Date,Unknown Time,Wigan,3,Chelsea,1
91068,8,Unknown Date,Unknown Time,Fulham,0,Arsenal,1
91069,8,Unknown Date,Unknown Time,Sunderland,5,Wolves,2
91070,8,Unknown Date,Unknown Time,Man City,3,West Ham,1
91071,9,Unknown Date,Unknown Time,Bolton,2,Tottenham,2
91072,9,Unknown Date,Unknown Time,Burnley,2,Birmingham,1
91073,9,Unknown Date,Unknown Time,Hull City,2,Wigan,1
91074,9,Unknown Date,Unknown Time,Wolves,0,Portsmouth,1
91075,9,Unknown Date,Unknown Time,Man Utd,2,Sunderland,2
91076,9,Unknown Date,Unknown Time,Arsenal,6,Blackburn,2
91077,9,Unknown Date,Unknown Time,Everton,1,Stoke City,1
91078,9,Unknown Date,Unknown Time,West Ham,2,Fulham,2
91079,9,Unknown Date,Unknown Time,Chelsea,2,Liverpool,0
91080,9,Unknown Date,Unknown Time,Aston Villa,1,Man City,1
91081,10,Unknown Date,Unknown Time,Aston Villa,2,Chelsea,1
91082,10,Unknown Date,Unknown Time,Arsenal,3,Birmingham,1
91083,10,Unknown Date,Unknown Time,Everton,1,Wolves,1
91084,10,Unknown Date,Unknown Time,Man Utd,2,Bolton,1
91085,10,Unknown Date,Unknown Time,Portsmouth,1,Tottenham,2
91086,10,Unknown Date,Unknown Time,Stoke City,2,West Ham,1
91087,10,Unknown Date,Unknown Time,Sunderland,1,Liverpool,0
91088,10,Unknown Date,Unknown Time,Blackburn,3,Burnley,2
91089,10,Unknown Date,Unknown Time,Wigan,1,Man City,1
91090,10,Unknown Date,Unknown Time,Fulham,2,Hull City,0
91091,11,Unknown Date,Unknown Time,Wolves,1,Aston Villa,1
91092,11,Unknown Date,Unknown Time,Birmingham,2,Sunderland,1
91093,11,Unknown Date,Unknown Time,Burnley,1,Wigan,3
91094,11,Unknown Date,Unknown Time,Hull City,0,Portsmouth,0
91095,11,Unknown Date,Unknown Time,Tottenham,0,Stoke City,1
91096,11,Unknown Date,Unknown Time,Chelsea,5,Blackburn,0
91097,11,Unknown Date,Unknown Time,Bolton,3,Everton,2
91098,11,Unknown Date,Unknown Time,Liverpool,2,Man Utd,0
91099,11,Unknown Date,Unknown Time,Man City,2,Fulham,2
91100,11,Unknown Date,Unknown Time,West Ham,2,Arsenal,2
91101,12,Unknown Date,Unknown Time,Arsenal,3,Tottenham,0
91102,12,Unknown Date,Unknown Time,Bolton,0,Chelsea,4
91103,12,Unknown Date,Unknown Time,Burnley,2,Hull City,0
91104,12,Unknown Date,Unknown Time,Everton,1,Aston Villa,1
91105,12,Unknown Date,Unknown Time,Fulham,3,Liverpool,1
91106,12,Unknown Date,Unknown Time,Portsmouth,4,Wigan,0
91107,12,Unknown Date,Unknown Time,Stoke City,2,Wolves,2
91108,12,Unknown Date,Unknown Time,Sunderland,2,West Ham,2
91109,12,Unknown Date,Unknown Time,Man Utd,2,Blackburn,0
91110,12,Unknown Date,Unknown Time,Birmingham,0,Man City,0
91111,13,Unknown Date,Unknown Time,Aston Villa,5,Bolton,1
91112,13,Unknown Date,Unknown Time,Blackburn,3,Portsmouth,1
91113,13,Unknown Date,Unknown Time,Man City,3,Burnley,3
91114,13,Unknown Date,Unknown Time,Tottenham,2,Sunderland,0
91115,13,Unknown Date,Unknown Time,Wolves,1,Arsenal,4
91116,13,Unknown Date,Unknown Time,Hull City,2,Stoke City,1
91117,13,Unknown Date,Unknown Time,West Ham,1,Everton,2
91118,13,Unknown Date,Unknown Time,Wigan,1,Fulham,1
91119,13,Unknown Date,Unknown Time,Chelsea,1,Man Utd,0
91120,13,Unknown Date,Unknown Time,Liverpool,2,Birmingham,2
91121,14,Unknown Date,Unknown Time,Liverpool,2,Man City,2
91122,14,Unknown Date,Unknown Time,Birmingham,1,Fulham,0
91123,14,Unknown Date,Unknown Time,Burnley,1,Aston Villa,1
91124,14,Unknown Date,Unknown Time,Chelsea,4,Wolves,0
91125,14,Unknown Date,Unknown Time,Hull City,3,West Ham,3
91126,14,Unknown Date,Unknown Time,Sunderland,1,Arsenal,0
91127,14,Unknown Date,Unknown Time,Man Utd,3,Everton,0
91128,14,Unknown Date,Unknown Time,Bolton,0,Blackburn,2
91129,14,Unknown Date,Unknown Time,Tottenham,9,Wigan,1
91130,14,Unknown Date,Unknown Time,Stoke City,1,Portsmouth,0
91131,15,Unknown Date,Unknown Time,Blackburn,0,Stoke City,0
91132,15,Unknown Date,Unknown Time,Fulham,1,Bolton,1
91133,15,Unknown Date,Unknown Time,Man City,1,Hull City,1
91134,15,Unknown Date,Unknown Time,Portsmouth,1,Man Utd,4
91135,15,Unknown Date,Unknown Time,West Ham,5,Burnley,3
91136,15,Unknown Date,Unknown Time,Wigan,1,Sunderland,0
91137,15,Unknown Date,Unknown Time,Aston Villa,1,Tottenham,1
91138,15,Unknown Date,Unknown Time,Wolves,0,Birmingham,1
91139,15,Unknown Date,Unknown Time,Everton,0,Liverpool,2
91140,15,Unknown Date,Unknown Time,Arsenal,0,Chelsea,3
91141,16,Unknown Date,Unknown Time,Portsmouth,2,Burnley,0
91142,16,Unknown Date,Unknown Time,Arsenal,2,Stoke City,0
91143,16,Unknown Date,Unknown Time,Aston Villa,3,Hull City,0
91144,16,Unknown Date,Unknown Time,Blackburn,0,Liverpool,0
91145,16,Unknown Date,Unknown Time,West Ham,0,Man Utd,4
91146,16,Unknown Date,Unknown Time,Wigan,2,Birmingham,3
91147,16,Unknown Date,Unknown Time,Wolves,2,Bolton,1
91148,16,Unknown Date,Unknown Time,Man City,2,Chelsea,1
91149,16,Unknown Date,Unknown Time,Fulham,1,Sunderland,0
91150,16,Unknown Date,Unknown Time,Everton,2,Tottenham,2
91151,17,Unknown Date,Unknown Time,Stoke City,2,Wigan,2
91152,17,Unknown Date,Unknown Time,Birmingham,1,West Ham,0
91153,17,Unknown Date,Unknown Time,Bolton,3,Man City,3
91154,17,Unknown Date,Unknown Time,Burnley,1,Fulham,1
91155,17,Unknown Date,Unknown Time,Chelsea,3,Everton,3
91156,17,Unknown Date,Unknown Time,Hull City,0,Blackburn,0
91157,17,Unknown Date,Unknown Time,Sunderland,1,Portsmouth,1
91158,17,Unknown Date,Unknown Time,Tottenham,0,Wolves,1
91159,17,Unknown Date,Unknown Time,Man Utd,0,Aston Villa,1
91160,17,Unknown Date,Unknown Time,Liverpool,1,Arsenal,2
91161,18,Unknown Date,Unknown Time,Hull City,3,Everton,2
91162,18,Unknown Date,Unknown Time,Sunderland,0,Aston Villa,2
91163,18,Unknown Date,Unknown Time,Birmingham,2,Blackburn,1
91164,18,Unknown Date,Unknown Time,Man Utd,3,Wolves,0
91165,18,Unknown Date,Unknown Time,Bolton,3,West Ham,1
91166,18,Unknown Date,Unknown Time,Burnley,1,Arsenal,1
91167,18,Unknown Date,Unknown Time,Chelsea,2,Portsmouth,1
91168,18,Unknown Date,Unknown Time,Liverpool,2,Wigan,1
91169,18,Unknown Date,Unknown Time,Tottenham,3,Man City,0
91170,18,Unknown Date,Unknown Time,Stoke City,3,Fulham,2
91171,19,Unknown Date,Unknown Time,Portsmouth,2,Liverpool,0
91172,19,Unknown Date,Unknown Time,Aston Villa,1,Stoke City,0
91173,19,Unknown Date,Unknown Time,Blackburn,0,Tottenham,2
91174,19,Unknown Date,Unknown Time,Fulham,3,Man Utd,0
91175,19,Unknown Date,Unknown Time,Man City,4,Sunderland,3
91176,19,Unknown Date,Unknown Time,Arsenal,3,Hull City,0
91177,19,Unknown Date,Unknown Time,Wolves,2,Burnley,0
91178,19,Unknown Date,Unknown Time,Everton,1,Birmingham,1
91179,19,Unknown Date,Unknown Time,West Ham,1,Chelsea,1
91180,19,Unknown Date,Unknown Time,Wigan,0,Bolton,0
91181,20,Unknown Date,Unknown Time,Birmingham,0,Chelsea,0
91182,20,Unknown Date,Unknown Time,Fulham,0,Tottenham,0
91183,20,Unknown Date,Unknown Time,West Ham,2,Portsmouth,0
91184,20,Unknown Date,Unknown Time,Burnley,1,Bolton,1
91185,20,Unknown Date,Unknown Time,Man City,2,Stoke City,0
91186,20,Unknown Date,Unknown Time,Sunderland,1,Everton,1
91187,20,Unknown Date,Unknown Time,Wigan,1,Blackburn,1
91188,20,Unknown Date,Unknown Time,Liverpool,2,Wolves,0
91189,20,Unknown Date,Unknown Time,Arsenal,3,Aston Villa,0
91190,20,Unknown Date,Unknown Time,Hull City,1,Man Utd,3
91191,21,Unknown Date,Unknown Time,Tottenham,2,West Ham,0
91192,21,Unknown Date,Unknown Time,Blackburn,2,Sunderland,2
91193,21,Unknown Date,Unknown Time,Chelsea,2,Fulham,1
91194,21,Unknown Date,Unknown Time,Everton,2,Burnley,0
91195,21,Unknown Date,Unknown Time,Stoke City,0,Birmingham,1
91196,21,Unknown Date,Unknown Time,Wolves,0,Man City,3
91197,21,Unknown Date,Unknown Time,Aston Villa,0,Liverpool,1
91198,21,Unknown Date,Unknown Time,Bolton,2,Hull City,2
91199,21,Unknown Date,Unknown Time,Portsmouth,1,Arsenal,4
91200,21,Unknown Date,Unknown Time,Man Utd,5,Wigan,0
91201,22,Unknown Date,Unknown Time,Arsenal,2,Everton,2
91202,22,Unknown Date,Unknown Time,Birmingham,1,Man Utd,1
91203,22,Unknown Date,Unknown Time,Man City,4,Blackburn,1
91204,22,Unknown Date,Unknown Time,Liverpool,2,Tottenham,0
91205,22,Unknown Date,Unknown Time,Hull City,1,Chelsea,1
91206,22,Unknown Date,Unknown Time,Fulham,1,Portsmouth,0
91207,22,Unknown Date,Unknown Time,Sunderland,4,Bolton,0
91208,22,Unknown Date,Unknown Time,Burnley,1,Stoke City,1
91209,22,Unknown Date,Unknown Time,Wigan,1,Aston Villa,2
91210,22,Unknown Date,Unknown Time,West Ham,1,Wolves,3
91211,23,Unknown Date,Unknown Time,Stoke City,1,Liverpool,1
91212,23,Unknown Date,Unknown Time,Chelsea,7,Sunderland,2
91213,23,Unknown Date,Unknown Time,Man Utd,3,Burnley,0
91214,23,Unknown Date,Unknown Time,Tottenham,0,Hull City,0
91215,23,Unknown Date,Unknown Time,Wolves,0,Wigan,2
91216,23,Unknown Date,Unknown Time,Everton,2,Man City,0
91217,23,Unknown Date,Unknown Time,Aston Villa,0,West Ham,0
91218,23,Unknown Date,Unknown Time,Blackburn,2,Fulham,0
91219,23,Unknown Date,Unknown Time,Bolton,0,Arsenal,2
91220,23,Unknown Date,Unknown Time,Portsmouth,1,Birmingham,2
91221,24,Unknown Date,Unknown Time,Man Utd,4,Hull City,0
91222,24,Unknown Date,Unknown Time,Portsmouth,1,West Ham,1
91223,24,Unknown Date,Unknown Time,Wolves,0,Liverpool,0
91224,24,Unknown Date,Unknown Time,Tottenham,2,Fulham,0
91225,24,Unknown Date,Unknown Time,Bolton,1,Burnley,0
91226,24,Unknown Date,Unknown Time,Aston Villa,0,Arsenal,0
91227,24,Unknown Date,Unknown Time,Chelsea,3,Birmingham,0
91228,24,Unknown Date,Unknown Time,Blackburn,2,Wigan,1
91229,24,Unknown Date,Unknown Time,Everton,2,Sunderland,0
91230,24,Unknown Date,Unknown Time,Stoke City,1,Man City,1
91231,25,Unknown Date,Unknown Time,Birmingham,1,Tottenham,1
91232,25,Unknown Date,Unknown Time,Fulham,0,Aston Villa,2
91233,25,Unknown Date,Unknown Time,Hull City,2,Wolves,2
91234,25,Unknown Date,Unknown Time,Liverpool,2,Bolton,0
91235,25,Unknown Date,Unknown Time,West Ham,0,Blackburn,0
91236,25,Unknown Date,Unknown Time,Wigan,0,Everton,1
91237,25,Unknown Date,Unknown Time,Burnley,1,Chelsea,2
91238,25,Unknown Date,Unknown Time,Man City,2,Portsmouth,0
91239,25,Unknown Date,Unknown Time,Arsenal,1,Man Utd,3
91240,25,Unknown Date,Unknown Time,Sunderland,0,Stoke City,0
91241,26,Unknown Date,Unknown Time,Liverpool,1,Everton,0
91242,26,Unknown Date,Unknown Time,Bolton,0,Fulham,0
91243,26,Unknown Date,Unknown Time,Burnley,2,West Ham,1
91244,26,Unknown Date,Unknown Time,Hull City,2,Man City,1
91245,26,Unknown Date,Unknown Time,Man Utd,5,Portsmouth,0
91246,26,Unknown Date,Unknown Time,Stoke City,3,Blackburn,0
91247,26,Unknown Date,Unknown Time,Sunderland,1,Wigan,1
91248,26,Unknown Date,Unknown Time,Tottenham,0,Aston Villa,0
91249,26,Unknown Date,Unknown Time,Birmingham,2,Wolves,1
91250,26,Unknown Date,Unknown Time,Chelsea,2,Arsenal,0
91251,27,Unknown Date,Unknown Time,Portsmouth,1,Sunderland,1
91252,27,Unknown Date,Unknown Time,Wigan,1,Stoke City,1
91253,27,Unknown Date,Unknown Time,Man City,2,Bolton,0
91254,27,Unknown Date,Unknown Time,Fulham,3,Burnley,0
91255,27,Unknown Date,Unknown Time,Arsenal,1,Liverpool,0
91256,27,Unknown Date,Unknown Time,West Ham,2,Birmingham,0
91257,27,Unknown Date,Unknown Time,Wolves,1,Tottenham,0
91258,27,Unknown Date,Unknown Time,Aston Villa,1,Man Utd,1
91259,27,Unknown Date,Unknown Time,Blackburn,1,Hull City,0
91260,27,Unknown Date,Unknown Time,Everton,2,Chelsea,1
91261,28,Unknown Date,Unknown Time,Arsenal,2,Sunderland,0
91262,28,Unknown Date,Unknown Time,Everton,3,Man Utd,1
91263,28,Unknown Date,Unknown Time,West Ham,3,Hull City,0
91264,28,Unknown Date,Unknown Time,Wolves,0,Chelsea,2
91265,28,Unknown Date,Unknown Time,Portsmouth,1,Stoke City,2
91266,28,Unknown Date,Unknown Time,Blackburn,3,Bolton,0
91267,28,Unknown Date,Unknown Time,Aston Villa,5,Burnley,2
91268,28,Unknown Date,Unknown Time,Fulham,2,Birmingham,1
91269,28,Unknown Date,Unknown Time,Man City,0,Liverpool,0
91270,28,Unknown Date,Unknown Time,Wigan,0,Tottenham,3
91271,29,Unknown Date,Unknown Time,Man Utd,3,West Ham,0
91272,29,Unknown Date,Unknown Time,Chelsea,2,Man City,4
91273,29,Unknown Date,Unknown Time,Birmingham,1,Wigan,0
91274,29,Unknown Date,Unknown Time,Bolton,1,Wolves,0
91275,29,Unknown Date,Unknown Time,Burnley,1,Portsmouth,2
91276,29,Unknown Date,Unknown Time,Stoke City,1,Arsenal,3
91277,29,Unknown Date,Unknown Time,Tottenham,2,Everton,1
91278,29,Unknown Date,Unknown Time,Liverpool,2,Blackburn,1
91279,29,Unknown Date,Unknown Time,Sunderland,0,Fulham,0
91280,29,Unknown Date,Unknown Time,Hull City,0,Aston Villa,2
91281,30,Unknown Date,Unknown Time,Arsenal,3,Burnley,1
91282,30,Unknown Date,Unknown Time,West Ham,1,Bolton,2
91283,30,Unknown Date,Unknown Time,Wolves,0,Man Utd,1
91284,30,Unknown Date,Unknown Time,Everton,5,Hull City,1
91285,30,Unknown Date,Unknown Time,Wigan,1,Liverpool,0
91286,30,Unknown Date,Unknown Time,Aston Villa,1,Sunderland,1
91287,30,Unknown Date,Unknown Time,Portsmouth,0,Chelsea,5
91288,30,Unknown Date,Unknown Time,Blackburn,2,Birmingham,1
91289,30,Unknown Date,Unknown Time,Fulham,0,Stoke City,1
91290,30,Unknown Date,Unknown Time,Man City,0,Tottenham,1
91291,31,Unknown Date,Unknown Time,Tottenham,3,Blackburn,1
91292,31,Unknown Date,Unknown Time,Birmingham,2,Everton,2
91293,31,Unknown Date,Unknown Time,Bolton,4,Wigan,0
91294,31,Unknown Date,Unknown Time,Burnley,1,Wolves,2
91295,31,Unknown Date,Unknown Time,Chelsea,4,West Ham,1
91296,31,Unknown Date,Unknown Time,Stoke City,0,Aston Villa,0
91297,31,Unknown Date,Unknown Time,Hull City,1,Arsenal,2
91298,31,Unknown Date,Unknown Time,Man Utd,3,Fulham,0
91299,31,Unknown Date,Unknown Time,Sunderland,1,Man City,1
91300,31,Unknown Date,Unknown Time,Liverpool,4,Portsmouth,1
91301,32,Unknown Date,Unknown Time,Aston Villa,2,Wolves,2
91302,32,Unknown Date,Unknown Time,Everton,2,Bolton,0
91303,32,Unknown Date,Unknown Time,Portsmouth,3,Hull City,2
91304,32,Unknown Date,Unknown Time,Stoke City,1,Tottenham,2
91305,32,Unknown Date,Unknown Time,Sunderland,3,Birmingham,1
91306,32,Unknown Date,Unknown Time,Wigan,1,Burnley,0
91307,32,Unknown Date,Unknown Time,Arsenal,2,West Ham,0
91308,32,Unknown Date,Unknown Time,Man Utd,2,Liverpool,1
91309,32,Unknown Date,Unknown Time,Fulham,1,Man City,2
